Source,Target,Weight
jubelisback2782,WOW,1
treeslikeflowers,WOW,1
AndreaRodriguez-lm8tu,WOW,1
grahamokundaye7775,WOW,1
linwampler5761,WOW,1
johnshaw4140,WOW,1
elenakurus2010,WOW,1
trevorphilips3724,WOW,1
jayh1391,WOW,1
anndriggers6660,WOW,1
amandacollyer645,WOW,1
irynapchegorlinsky1663,WOW,1
noahway13,WOW,1
garrymarion6579,WOW,1
elizabethhagman1984,WOW,1
carriefitzpatrick8921,WOW,1
tedberwick3186,WOW,1
SyedShah-qk9wh,WOW,1
isaacherrera1177,WOW,1
visuollu5404,WOW,1
MightyM187,WOW,1
annbarnard7440,WOW,1
jasonmamoa5331,fake news,1
daved95,fake news,1
trig1211,fake news,1
fxgamer4870,fake news,1
smisl1127,fake news,1
pentti120,fake news,1
banneduser978,fake news,1
synder8768,fake news,1
user-hf9fd3nh2e,fake news,1
Joe-ld3yl,fake news,1
adeelahchamroo227,fake news,1
thegamingmastermind2200,fake news,2
trevbermi1684,fake news,1
cabinchair,fake news,1
scottfay3553,fake news,1
stoli4no_bor4e,fake news,1
lerax2010,fake news,1
sibtitan9632,fake news,1
Archangel-ky8jt,fake news,1
jamescarterjones,fake news,1
chadhaire1711,fake news,1
ivanpatzaikin7570,fake news,1
touchwood2496,fake news,1
reubenothuol1823,fake news,1
andredenauw4263,fake news,1
fatgoldenboy6986,fake news,1
boschtrucking8111,fake news,1
MarkNey-ki2kx,fake news,1
vandamjr,fake news,1
thespitefuldodger,fake news,1
ivanacevedo9404,fake news,1
robschneiderss1067,fake news,1
jofilseno48,fake news,1
marekstano9045,fake news,1
henrykochajkiewiczxxwzxr2a857,fake news,1
realbrock7789,fake news,1
ivopuzo8319,fake news,1
probablecausetocheckhard-drive,fake news,1
gainde6452,fake news,1
TheLucidscreamz,fake news,1
yanislebossdesboss9856,fake news,1
basalian2892,fake news,1
mariussakalas5199,fake news,1
stevennavarro3264,fake news,1
infrared2084,fake news,1
pizey1966,fake news,1
yesyousuck6087,fake news,1
zahidtito1281,fake news,1
bekenhagyjal7567,fake news,1
NASAKI142,fake news,1
user-zd1bf6qf1u,fake news,1
malysh0407,fake news,1
ppercy8879,fake news,1
colincrisp1592,fake news,1
ekatagautam9279,fake news,1
thebestandtheworst8536,fake news,1
victorbaptista8390,fake news,2
oliviergagne9246,fake news,1
Killer-uw3vw,fake news,1
chere4949,fake news,1
canadaalberta98,fake news,1
hanaspa,fake news,1
akacrucifixion,fake news,1
interplanetaryexpeditionsa1229,fake news,1
Ondogne,B.S.,1
roberttailer1464,B.S.,1
bartlettredneck4583,B.S.,1
wcmarsh5692,B.S.,1
christophmeier3185,B.S.,1
georgeurrey6999,B.S.,1
ntdonaldson07,B.S.,1
2710daisy,B.S.,1
joedinazarino,B.S.,1
TheGeovany7,B.S.,1
nera82punk,B.S.,1
iankeel7914,B.S.,1
dansmith8912,B.S.,1
Tempestzzzz,B.S.,1
julbrinerr8866,B.S.,1
tonostabbinrd2034,B.S.,1
colindelamare1413,B.S.,1
GRLVGD,Horrible,1
erroldunnigan8574,Horrible,1
SuperDogwizard,Horrible,1
StrawberryRhubarb,Horrible,1
aliciameneghetti490,Horrible,1
Elitis777,Horrible,1
MOCHI-ek6rc,Horrible,1
janejones8672,Horrible,1
Armarakir,Horrible,1
babydollss205,Horrible,1
BenjaminN2112,Horrible,1
jgeiger56781,Horrible,1
m07mm,Horrible,1
yaadasshows,Horrible,1
MusikusL-fm8lc,Horrible,1
risenHigher,Horrible,1
LadyFrost1971,Horrible,1
learnwithsailkargutkar9724,Horrible,1
SsssAlbosss,Horrible,1
williscunningham3109,Horrible,1
Stuartgould3111.,Horrible,1
carloslozada470,Horrible,1
Man-nobody,Horrible,1
KOSHYTVARGHESE,Horrible,1
Dracheplayz,God bless Ukraine,1
strickersniper7909,God bless Ukraine,1
frankykkongor8995,God bless Ukraine,1
mstrprnrgmail431,God bless Ukraine,1
picoloss52,God bless Ukraine,1
akwasiowusuansah6329,God bless Ukraine,1
kimberlycrouch7228,God bless Ukraine,1
andy_s_8982,God bless Ukraine,1
jasonchien4093,God bless Ukraine,1
mariaedwards6371,God bless Ukraine,1
user-yz9kp9rl1t,God bless Ukraine,1
mariomacalalad2119,God bless Ukraine,1
cowboy4712,God bless Ukraine,1
alihamzeh4788,God bless Ukraine,1
gbody_gang5023,God bless Ukraine,1
annakwok661,God bless Ukraine,1
margaretwilliams8804,God bless Ukraine,1
dannyarcena3811,God bless Ukraine,1
patricklogan7413,God bless Ukraine,1
zebeart8808,God bless Ukraine,1
Yahoo886,God bless Ukraine,1
Emil-Sinclair_and_Don-Quixote,God bless Ukraine,1
wallyhanna9255,God bless Ukraine,1
gtr9s523,God bless Ukraine,1
void3563,God bless Ukraine,1
Belerez,God bless Ukraine,1
raventrinity6011,God bless Ukraine,1
oilbutisgaming8044,God bless Ukraine,1
user-iq8tf5cn9e,God bless Ukraine,1
jadepurp4411,God bless Ukraine,1
nikanleung4333,God bless Ukraine,1
phuocvo7130,God bless Ukraine,1
danielleow2813,God bless Ukraine,1
estherghapestherghap2506,God bless Ukraine,1
abahnya360,God bless Ukraine,1
user-bc9lq8yh3w,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
pepper3732,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
sakarijukarainen2321,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
unn5443,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
vaughnvambe5744,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
user-ll3id2fp4o,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
user-ez2vb7qg3s,Sickening,1
margarettucker6597,Sickening,1
jonbutcher9805,Sickening,1
JohnnyDogsMusic,Sickening,1
empathy4491,Sickening,1
Dodgerific,Sickening,1
JB-jkhb1972,Sickening,1
ingridgrattidge5887,Sickening,1
isatoro77,Sickening,1
CityPrepping,Sickening,1
erikb8979,Sickening,1
bradleycarnell5426,Sickening,1
francescocalisti6398,❤️🇷🇺,1
vogeraulromero1678,❤️🇷🇺,4
azizalfa752,❤️🇷🇺,1
LilRoach._,❤️🇷🇺,1
antoniosaraiva1782,❤️🇷🇺,2
youtub2835,❤️🇷🇺,1
blindmirorputinovbot2130,❤️🇷🇺,1
chrisbecker5472,💙💙💛💛,1
billsgarage1964,💙💙💛💛,1
khrulenko.v,💙💙💛💛,1
The_Informer,💙💙💛💛,3
Diegogr08,💙💙💛💛,2
Jonathan_Strange,💙💙💛💛,1
larryzigler6812,💙💙💛💛,1
MUTALISKUS,fake,1
radovanstojkovic3968,fake,1
user-gq7wf6ob4l,fake,1
PESHOPIKATA,fake,1
user-fo3sk7ht8m,fake,1
joanmartin2452,fake,1
stiprus_garsas,fake,1
devotee7985,fake,1
Alessandro-sq6bz,fake,1
hl1234561,fake,1
david020218,fake,1
Nasreen12359,fake,1
ryohazuki007,fake,1
danielroger2980,fake,1
MEGA1986A,fake,1
Dima-vansot,fake,1
gru2gru242,fake,1
5uprem2,fake,1
killtell3973,fake,1
jazdajazda2191,fake,1
pezoscity,fake,1
user-po6gz3ji2c,fake,1
zinzinmylove99,fake,1
furrys.1304,fake,1
saidulhoque503,fake,1
ruihongfang267,fake,1
kudokido5361,fake,1
naoseiplay5203,fake,1
jeremiahmichaelpierson,fake,1
honziss1367,fake,1
bulgarianpatriot7536,fake,1
SDCGI,fake,1
mnazli99,fake,1
moderntimes123,fake,1
sandrog2347,fake,1
johnsky-jb5pm,fake,1
zinit22,fake,1
kalamouala,fake,1
webcam989,fake,1
hilldoggydogg635,fake,1
padredemishijos12,fake,1
shhapsyr4969,fake,1
phygotse1,fake,1
bear9978,fake,1
amiralimaghoolian2852,fake,1
ABX-bb3jb,fake,1
iljapeterburg9697,fake,1
daviddossantos111,fake,1
rejojoseph3531,fake,1
l.l.7190,fake,1
andrewhobbs255,fake,1
user-qq8wp3jm8p,fake,1
juli071,fake,1
footballdrills3434,fake,1
albertopesca4042,fake,1
aleksandrsmahahejs1408,fake,1
LUMIA1991,fake,1
sarbastrahman7040,fake,1
spetsnazrs9102,fake,1
user-cx4ll4rj1t,fake,1
Bhosadilal,fake,1
ppstorm_,fake,1
CLS63AMGS,fake,1
adydavid4512,fake,1
wellingtonmiranda4009,Slava Ukraine ❤,1
user-pb8lz7fx2s,Slava Ukraine ❤,1
JSaija-jj6rl,Slava Ukraine ❤,1
mr.darkshark6875,Slava Ukraine ❤,1
BluePhoenixFireandIce,Slava Ukraine ❤,1
bretttomlin5908,Slava Ukraine ❤,1
Dan-id1rq,Slava Ukraine ❤,2
azerbaijanganjaaghali2056,Slava Ukraine ❤,1
marcushall4999,Slava Ukraine ❤,1
remargreg,Slava Ukraine ❤,1
sehlaqdirova6732,Slava Ukraine ❤,1
josedelcuadro,Slava Ukraine ❤,1
thelemonpepperdon,Slava Ukraine ❤,1
Hieuminh-gy9zo,Slava Ukraine ❤,1
tonylyons7711,Slava Ukraine ❤,2
Mazza666,😱,1
garasiaikun6375,😱,1
princekiangaming2985,😱,1
aliciaapuy1740,😱,1
user-dp4pi5sr7e,😱,1
si-_em.anerkohorse,😱,1
mathagomez4738,😱,1
AlfCalson,😱,1
garden2356,😱,1
sullyandmike188,😱,1
shirirambajrang8538,😱,1
Gsmok3Tv,😱,1
svetaharina5973,😱,1
eforeverything6482,😱,1
mariaarroyo5223,😱,1
user-eq5uf9qs5e,😱,1
Nailya-qi8oq,😱,1
farhananjum3838,😱,1
clarissaclark73,😱,1
seelakarppinen4521,😱,1
kanglan3964,😱,1
mariellatripodi8080,😱,1
anzhgm2791,😱,1
tanemelif9768,😱,1
biakmuana3700,😱,1
migueldiazcortijo1775,😱,1
GustineGabusbelang,😱,1
sovetskichelovek,😱,1
syedraheem2163,😱,1
kozhyardazhyar7888,😱,1
raquelm6112,😱,1
amiram5900,😱,1
polinka3926,😱,1
nouaderjawad1125,😱,1
florenciahala-madrid8620,😱,1
JJA2727,😱,1
kirans7647,😱,1
user-bg2nn1jt4t,😱,1
nicolysilva3848,😱,1
utaeduard8366,😱,1
user-hd5kq7wr1b,😱,1
makart_asia,😱,1
farila5005,😱,1
pejaenisarahccjxh4778,😱,1
chloeramirez2183,😱,1
melanieassenmacher6138,😱,1
isabellarandrup9844,😱,1
anonyme13200,😱,1
WoodrowfolloweroftheMessiah,😱,1
zuliafomina6463,😱,1
kimteahyunglover4365,😱,1
user-zh2gt9bj7h,😱,1
goodbaybluesky8228,😱,1
totoganjo,😱,1
ensontaylor4836,😱,1
JessicaSnabel,😱,1
user-bg3ix5ro7k,😱,1
marcopulidori2194,😱,1
constantinpanturu,😱,1
jalotambusai,😱,1
uttamgaming5966,😱,1
user-it7wc2wo3j,😱,1
gold4997,😱,1
QRISLAMYT,😱,1
yassinkhelil8331,😱,1
rosemarygray404,😱,1
domenicomenniti2881,😱,1
MrKumikotyan,😱,1
user-zp3cl7jj8g,😱,1
user-sh1nl9uv6l,😱,1
mebratugebremariam6574,😱,1
MalikTamim,😱,1
Ricardo-uw3ov,Slava Ukraini!!,1
johnnyscifi,Slava Ukraini!!,1
bryangates4591,Slava Ukraini!!,1
user-jv3ep3sg8d,Slava Ukraini!!,1
amydunn1123,Slava Ukraini!!,1
rma7921,Slava Ukraini!!,1
ricklee6686,Slava Ukraini!!,1
veemann3158,Slava Ukraini!!,1
sebastiencarpentier2264,Slava Ukraini!!,1
davidslattery5168,Slava Ukraini!!,1
kenjiione,Slava Ukraini!!,1
nortcrusader,Slava Ukraini!!,1
richgeshel8735,Slava Ukraini!!,1
Sylvie_M,Slava Ukraini!!,1
mackwoo5750,How sad,1
missepicmandy,How sad,1
crystalo3550,How sad,1
matty1597,How sad,1
KAHLIIWEST,How sad,1
PhonkSociety,How sad,1
charlesblake3370,How sad,1
kenneymatz,How sad,1
georgecasper6206,How sad,1
TheStickCollector,How sad,1
phuonganhbui6372,🇷🇺🇷🇺🇷🇺🇷🇺,1
ianfinney7820,🇷🇺🇷🇺🇷🇺🇷🇺,1
TheKristophe65,🇷🇺🇷🇺🇷🇺🇷🇺,1
therock4207,🇷🇺🇷🇺🇷🇺🇷🇺,1
untissify,🇷🇺🇷🇺🇷🇺🇷🇺,1
fixon1987,🇷🇺🇷🇺🇷🇺🇷🇺,1
lyndon_daly1889,🇷🇺🇷🇺🇷🇺🇷🇺,1
heroeeees,🇷🇺🇷🇺🇷🇺🇷🇺,1
AnQaa,🇷🇺🇷🇺🇷🇺🇷🇺,1
adolfojacob1932,🇷🇺🇷🇺🇷🇺🇷🇺,1
nomchenikoloski7729,🇷🇺🇷🇺🇷🇺🇷🇺,1
moztli,🇷🇺🇷🇺🇷🇺🇷🇺,1
magellan379,🇷🇺🇷🇺🇷🇺🇷🇺,1
user-cw1jj5ji5c,🇷🇺🇷🇺🇷🇺🇷🇺,1
DineshKumar-eo9kr,🇷🇺🇷🇺🇷🇺🇷🇺,1
evannadin9641,🇷🇺🇷🇺🇷🇺🇷🇺,1
user-qu6qp7vg4r,🇷🇺🇷🇺🇷🇺🇷🇺,1
eliopose,🇷🇺🇷🇺🇷🇺🇷🇺,1
kanishkaabeykoon8966,🇷🇺🇷🇺🇷🇺🇷🇺,1
joejoe-hy8xu,🇷🇺🇷🇺🇷🇺🇷🇺,1
ablitobah5921,🇷🇺🇷🇺🇷🇺🇷🇺,1
skeme1213,🇷🇺🇷🇺🇷🇺🇷🇺,1
Vasya1000-7,🇷🇺🇷🇺🇷🇺🇷🇺,1
sounakboy1940,🇷🇺🇷🇺🇷🇺🇷🇺,1
artistasmr,🇷🇺🇷🇺🇷🇺🇷🇺,1
ultrixultrix2688,🇷🇺🇷🇺🇷🇺🇷🇺,1
5TRYD4,🇷🇺🇷🇺🇷🇺🇷🇺,1
SoWhAtHoe504,🇷🇺🇷🇺🇷🇺🇷🇺,1
chandanneog1965,🇷🇺🇷🇺🇷🇺🇷🇺,1
igorbaron3757,🇷🇺🇷🇺🇷🇺🇷🇺,1
user-ji9ts5um8s,🇷🇺🇷🇺🇷🇺🇷🇺,1
GroveErasmus,🇷🇺🇷🇺🇷🇺🇷🇺,1
kunnurkunka6418,🇷🇺🇷🇺🇷🇺🇷🇺,1
DavinderSingh-dt1kz,🇷🇺🇷🇺🇷🇺🇷🇺,1
ratonio-,🇷🇺🇷🇺🇷🇺🇷🇺,1
marconoordman9795,🇷🇺🇷🇺🇷🇺🇷🇺,1
JaenadiNadi-dm8fr,🇷🇺🇷🇺🇷🇺🇷🇺,1
minMAXIMUS1988,🇷🇺🇷🇺🇷🇺🇷🇺,1
jacobraf,🇷🇺🇷🇺🇷🇺🇷🇺,1
anaskhan-qw2lt,🇷🇺🇷🇺🇷🇺🇷🇺,1
user-ur9yp9ph4e,🇷🇺🇷🇺🇷🇺🇷🇺,1
snowpaletehdog,🇷🇺🇷🇺🇷🇺🇷🇺,1
godontherun1719,🇷🇺🇷🇺🇷🇺🇷🇺,1
NiklasPetersen-nt4zb,🇷🇺🇷🇺🇷🇺🇷🇺,1
mvgsv168,🇷🇺🇷🇺🇷🇺🇷🇺,1
remliremli1663,🇷🇺🇷🇺🇷🇺🇷🇺,1
diavolo217,🇷🇺🇷🇺🇷🇺🇷🇺,3
user-cx2cw6tp2v,🇷🇺🇷🇺🇷🇺🇷🇺,1
bntgroup2529,🇷🇺🇷🇺🇷🇺🇷🇺,1
adamhope3950,Misinformation,1
REAPER-ni7nz,Misinformation,1
klariskb4497,Misinformation,1
Ray-zs8oq,Misinformation,1
sierrasixgrey,Misinformation,1
daniwarner119,Misinformation,1
monicayi8132,Stupid russian,1
alvesjunior2882,Stupid russian,1
jeanpierrevidol722,Stupid russian,1
rubenvelazquez5800,Stupid russian,1
rogeliobaballo9067,Stupid russian,1
vanvo3890,Stupid russian,1
fdftuy,😡😡😡😡,1
hobodarkness7696,😡😡😡😡,1
manueletofilau4210,😡😡😡😡,1
nahomy543jsjs6,😡😡😡😡,1
Romeo7414GD,😡😡😡😡,1
jeanetpenagos8588,😡😡😡😡,1
claratrujilloluna1476,😡😡😡😡,1
angelstevanus4670,😡😡😡😡,1
shanavaskodiyan6063,😡😡😡😡,1
TitaTita-gz2cj,😡😡😡😡,1
phuhuynh4483,😢😢😢😢😢😢😢😢😢,1
bellindanotari2721,😢😢😢😢😢😢😢😢😢,1
procopiaprocopia8006,😢😢😢😢😢😢😢😢😢,1
venitabeasley2858,😢😢😢😢😢😢😢😢😢,1
neftalymarquez3973,😢😢😢😢😢😢😢😢😢,1
yedelingdanvide2770,😢😢😢😢😢😢😢😢😢,1
user-lk7eo9lz9r,😢😢😢😢😢😢😢😢😢,1
user-dk5po2of5g,😢😢😢😢😢😢😢😢😢,1
mariamallorca5789,😢😢😢😢😢😢😢😢😢,1
richardmillward8200,War crimes,2
garymathena2125,War crimes,1
junior8012,War crimes,1
outgoingautismhowtoovercom8512,War crimes,1
JeremyPugh,War crimes,1
jamesmcdonald5026,War crimes,1
the-vinyl-dreamscape5084,War crimes,1
RichardTClark396,War crimes,1
richardblanke5521,War crimes,1
jpmulli,War crimes,1
jaykim8851,War crimes,1
user-xu9sr3lm2p,War crimes,1
jamesaustin1817,War crimes,1
jordansmith6378,War crimes,1
atrabilious5740,War crimes,1
dicktator6315,Nice propaganda,1
TheEpicKomrads,Nice propaganda,1
iamyourfriend-vx3ye,Nice propaganda,1
MrClick4fun,Nice propaganda,2
infinite2246,Nice propaganda,1
lokopytana,Nice propaganda,1
nebur9180,Nice propaganda,1
goblue2155,Nice propaganda,1
slippinggnome,Nice propaganda,1
sunsenraejantresreyes6160,Nice propaganda,1
jonathanbrier3698,Nice propaganda,1
danielnaranjo6321,Nice propaganda,1
perubased6880,Nice propaganda,1
niteshkumarpatel,Nice propaganda,1
orerakas5918,Nice propaganda,1
visiblechunk,Nice propaganda,1
LusoPatriot77,Nice propaganda,1
orlandoalarcon5494,🙏🙏🙏🙏🙏🙏,1
kevinmagia579,🙏🙏🙏🙏🙏🙏,1
nimaramon6340,🙏🙏🙏🙏🙏🙏,1
donb7113,🙏🙏🙏🙏🙏🙏,1
theRishabh70702,🙏🙏🙏🙏🙏🙏,1
debracornelius4474,🙏🙏🙏🙏🙏🙏,1
kurazenglish2404,Fake News!,1
planet4100,Fake News!,1
j.d.7444,Fake News!,1
brettrover6818,Fake News!,1
michelelskin.DiGiTaL,Fake News!,1
andytrepp88,Fake News!,1
ripper1011,nice,1
justinlui9120,nice,1
cardmansales9376,nice,1
rockrockstar5537,nice,1
tomacan,nice,1
jakebush159,nice,1
aaww1666,nice,1
bsv-poppeharepoppehare8748,nice,1
NedFlanders612,nice,1
dragon.slayer..,nice,1
kyawgyipromaxplus9750,nice,1
shadabzia3414,nice,1
rushand8003,nice,1
ABCDBabySchool,nice,1
maymay9841,nice,1
ipdavid1043,nice,1
benni3512,nice,1
naseebullah3907,nice,1
Mitowski,nice,1
sahishnumahadevan4582,nice,1
domfel2123,nice,1
AnakDidikanTimothy,nice,1
dddhhj8709,nice,1
vuhoangtrung1986,nice,1
demonicimp6950,nice,1
globin789,nice,1
jaykay308,nice,1
duonghuyen2755,nice,1
britaszh5862,nice,1
jbob6545,nice,1
kadevent,nice,1
u9696,nice,1
tldmediaglobalcampaign8047,propaganda,1
danielb7253,propaganda,1
danbassman24,propaganda,1
playinggames7397,propaganda,1
pedrodelacruz6068,propaganda,1
shaun_e,propaganda,1
acevirginian2203,propaganda,1
tomking9461,propaganda,1
trippingtommy3691,propaganda,1
gonefishn1975,propaganda,1
deblanchot,propaganda,1
Norwegiannn,propaganda,1
mmpiero,propaganda,1
justint8741,propaganda,1
techlas2658,propaganda,1
lowboyyy,propaganda,1
rosswithers2396,propaganda,2
Fuc-YouCommieScum,propaganda,1
princecharming4708,propaganda,1
39mamunsheik10,propaganda,1
garyholmes3195,propaganda,1
katrinchernykh7578,propaganda,1
Proxy466,propaganda,1
mykelas531,propaganda,1
srdjanvujosevic88,propaganda,1
suvior463,propaganda,1
adamgallagher9822,propaganda,1
chiba1550,propaganda,1
creativemetalworker,propaganda,1
UnionOfSiconianRepublics,propaganda,1
dakota7763,propaganda,1
eliasogacho7944,propaganda,1
Khyrid,propaganda,1
Excavator258,propaganda,1
harizhamizan5413,propaganda,1
richyq8786,propaganda,1
jrs-one9609,propaganda,1
bucksgemeni,propaganda,1
TheImano,propaganda,1
DTA-me3kv,propaganda,1
PpsTp-bz6lp,propaganda,1
braxnjacksonjack470,propaganda,1
netxixis8069,propaganda,1
ognjenstarine4520,propaganda,1
freetibet2691,propaganda,1
mikegage9473,propaganda,1
deathwishdigital.youtube,propaganda,1
wheredidlifestart,propaganda,1
alexandercolumbus6573,propaganda,1
ayaz12yearsago23,propaganda,1
connorthompson638,propaganda,1
andrew0.033,propaganda,1
reinhardt3090,propaganda,1
FinanceFocus.,propaganda,1
jeanforgeron2635,propaganda,1
Opedanderson,propaganda,1
Dr.W.H.Y.,propaganda,1
bonkers1212,propaganda,1
astro2456,propaganda,1
hatchxable,propaganda,1
mikemichaels1875,Putin is a war criminal,1
PATROITTV,Putin is a war criminal,1
mirushmirushi15,Putin is a war criminal,1
stephaniekonigsberg2574,Putin is a war criminal,1
wmp3346,Putin is a war criminal,1
andysinski6294,Putin is a war criminal,1
lotsaluck721,Putin is a war criminal,1
3172bees,God bless Ukraine. Trust in the Divine Mercy of Jesus Christ. If you’re in the combat zone pray the Rosary,10
andriuscybas7,🇺🇦💪,1
jarp207,🇺🇦💪,1
robhell374,🇺🇦💪,1
MikeMikeSlavinitz-cp8rc,🇺🇦💪,1
NathanCorleone,🇺🇦💪,1
JoseMejiamaldonado,🇺🇦💪,1
dinha527,🇺🇦💪,1
user-gt9zs6zj3x,🇺🇦💪,2
diamond-jf6qf,🇺🇦💪,1
ARES1001,🇺🇦💪,1
shiart4579,🇺🇦💪,1
seannicholson8498,🇺🇦💪,1
charlierussell9777,🇺🇦💪,1
maxpla1035,🇺🇦💪,1
Therealpwnmob,🇺🇦💪,1
user-jc8ld3vv7c,🇺🇦💪,1
SergioDnipro,🇺🇦💪,1
jirizoubek948,🇺🇦💪,1
user-xr5wz6od5f,🇺🇦💪,4
directeurkrennic5099,🇺🇦💪,1
fabriziosalomone8219,🇺🇦💪,1
joaopaulolima9037,🇺🇦💪,1
jozefstalin8206,🇺🇦💪,1
blagoevski336,This is terrible,1
AussieBall_Animations,This is terrible,1
fazzahamdan75,This is terrible,1
mayalunics4740,This is terrible,1
miriamjabula3635,This is terrible,1
mesmile8076,This is terrible,1
knowledge3563,bs,1
lenkop487,bs,1
Extirpo,bs,1
beyewmartin5296,bs,1
fredsuccess,bs,1
salt-team-six5883,bs,1
777EZH,bs,1
lushhclub819,bs,1
francisfrank9763,bs,1
larrynorsworthy8582,bs,1
tomr3319,bs,1
denniswinslow5965,bs,1
tariqsailan4740,great,2
wesely87,great,1
klausmcleod9023,great,1
SHB.Shorts,great,1
deionle9355,great,4
prabinrai4123,great,1
sanjayTECH04,great,1
calliehymes6061,great,1
JohnAnto85,SLAVA UKRAINE 🇺🇦,2
yemigbajobi6967,SLAVA UKRAINE 🇺🇦,1
JhonLazarescu-bb1pe,SLAVA UKRAINE 🇺🇦,1
LAH92,SLAVA UKRAINE 🇺🇦,1
Juicywing,SLAVA UKRAINE 🇺🇦,1
bandit4550,SLAVA UKRAINE 🇺🇦,1
HiMarsPewPew,SLAVA UKRAINE 🇺🇦,1
cloudstrife206,SLAVA UKRAINE 🇺🇦,1
christineb2666,SLAVA UKRAINE 🇺🇦,1
newb387,SLAVA UKRAINE 🇺🇦,1
haxozr,SLAVA UKRAINE 🇺🇦,1
josealbertocampillo7973,SLAVA UKRAINE 🇺🇦,1
yogimaharaj2587,SLAVA UKRAINE 🇺🇦,3
LoopyWoopyCharlie,SLAVA UKRAINE 🇺🇦,1
josephphoenix1376,SLAVA UKRAINE 🇺🇦,15
anya8861,SLAVA UKRAINE 🇺🇦,1
edwardbrophy9749,SLAVA UKRAINE 🇺🇦,1
c0cksugar-_-839,SLAVA UKRAINE 🇺🇦,1
mersifullwolf4054,SLAVA UKRAINE 🇺🇦,3
sreekumarUSA,SLAVA UKRAINE 🇺🇦,1
algijura,SLAVA UKRAINE 🇺🇦,4
Baikal23,Liers,1
user-oe6uq7pc8o,Liers,1
armstronglinkhd8437,Liers,1
fernandoroncari6839,Liers,1
WeAre-te9mt,Liers,1
joshuabinkachingwe3414,Liers,1
DevonteMindset,Putin is evil,1
user-ku4vh2zk6e,Putin is evil,1
JesusisHere777,Putin is evil,1
loantu319,Putin is evil,2
gorbachevspizzahut2809,Putin is evil,1
nathanielfloress7029,Putin is evil,1
luckymale00,Putin is evil,1
finleythedestroyer2647,Putin is evil,1
rhhabana5950,Putin is evil,1
royalbengal4590,❤❤❤❤❤,1
user-fk5yr2gj5o,❤❤❤❤❤,1
cinarliyeva5035,❤❤❤❤❤,1
fredaheunes8659,❤❤❤❤❤,1
juwelshaikh5629,❤❤❤❤❤,1
longhoang4548,❤❤❤❤❤,1
mgoo5546,❤❤❤❤❤,1
user-sh4rk7yg4v,❤❤❤❤❤,1
user-lc3zt5gt7p,❤❤❤❤❤,1
user-ef3te1kw9b,❤❤❤❤❤,1
user-vk1wo4hx7w,❤❤❤❤❤,1
teresitabumidang8831,❤❤❤❤❤,1
user-rr5pr6vv4p,❤❤❤❤❤,1
SaidurRahman-bb8ze,❤❤❤❤❤,1
yulduzmuxammadiyeva6870,❤❤❤❤❤,1
user-eb9qp2fp9y,❤❤❤❤❤,1
user-pp9kw7yo2c,❤❤❤❤❤,1
bertivogts9368,❤❤❤❤❤,1
ristanatrpceska9593,❤❤❤❤❤,1
user-jh9wj2hs7w,❤❤❤❤❤,1
dillkilltv3942,❤❤❤❤❤,1
user-rx4bt5dk9y,❤❤❤❤❤,1
MahmuodWajras,❤❤❤❤❤,1
mertrystemoska2045,❤❤❤❤❤,1
naakatube,❤❤❤❤❤,1
VegaVega-zb5cs,❤❤❤❤❤,1
AllauddinKabani-rq2bc,❤❤❤❤❤,1
mikemarkowski4547,❤❤❤❤❤,1
haizamfaridshami7265,❤❤❤❤❤,1
user-vr9rr8jb1q,❤❤❤❤❤,1
alq217,❤❤❤❤❤,1
user-zs3ef5wy9v,❤❤❤❤❤,1
zunit4402,❤❤❤❤❤,1
AG-en5y,❤❤❤❤❤,1
arturoalarcon5803,❤❤❤❤❤,1
nickynoonaa,❤❤❤❤❤,1
adq1924,❤❤❤❤❤,1
user-ru6lw4vt2p,❤❤❤❤❤,1
garyg6000,❤❤❤❤❤,1
kyawlinnaingkyaw9224,❤❤❤❤❤,1
valerysovmin5939,❤❤❤❤❤,1
racecom8314,❤❤❤❤❤,1
adrianc.demery8872,❤❤❤❤❤,1
user-kv6zf3rl3t,❤❤❤❤❤,1
rajahjames4121,❤❤❤❤❤,2
user-gq2qx3ic5g,❤❤❤❤❤,1
nottsguy5715,❤❤❤❤❤,1
